"SourcePath","SourceLine","ReferenceType","RawTarget","NormalizedTarget","Resolution","TerminalClass","Notes"
"docs/commands.md","687","markdown-link","supported-tools.md","docs/supported-tools.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/commands.md","764","markdown-link","workflows.md","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/commands.md","765","markdown-link","cli.md","docs/cli.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/commands.md","766","markdown-link","customization.md","docs/customization.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/concepts.md","3","markdown-link","getting-started.md","docs/getting-started.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/concepts.md","3","markdown-link","workflows.md","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/concepts.md","267","markdown-link","#delta-specs","docs/concepts.md#delta-specs","classified","document-anchor","same-document anchor; anchor spelling not treated as a filesystem edge"
"docs/concepts.md","501","markdown-link","customization.md","docs/customization.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/concepts.md","626","markdown-link","getting-started.md","docs/getting-started.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/concepts.md","627","markdown-link","workflows.md","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/concepts.md","628","markdown-link","commands.md","docs/commands.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/concepts.md","629","markdown-link","customization.md","docs/customization.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/customization.md","409","markdown-link","https://github.com/github/spec-kit/tree/main/extensions","https://github.com/github/spec-kit/tree/main/extensions","classified","external-dependency","external endpoint inventoried but not fetched"
"docs/customization.md","415","markdown-link","https://github.com/intent-driven-dev/openspec-schemas/tree/main/openspec/schemas/intent-driven","https://github.com/intent-driven-dev/openspec-schemas/tree/main/openspec/schemas/intent-driven","classified","external-dependency","external endpoint inventoried but not fetched"
"docs/customization.md","416","markdown-link","https://github.com/JiangWay/openspec-schemas/tree/main/superpowers-bridge","https://github.com/JiangWay/openspec-schemas/tree/main/superpowers-bridge","classified","external-dependency","external endpoint inventoried but not fetched"
"docs/customization.md","416","markdown-link","https://github.com/obra/superpowers","https://github.com/obra/superpowers","classified","external-dependency","external endpoint inventoried but not fetched"
"docs/customization.md","417","markdown-link","https://github.com/nmrtn/nanopm","https://github.com/nmrtn/nanopm","classified","external-dependency","external endpoint inventoried but not fetched"
"docs/customization.md","417","markdown-link","https://github.com/nmrtn/nanopm/tree/main/openspec-schema","https://github.com/nmrtn/nanopm/tree/main/openspec-schema","classified","external-dependency","external endpoint inventoried but not fetched"
"docs/customization.md","418","markdown-link","https://github.com/Lukk17/openspec-schemas/tree/master/openspec/schemas/e2e-runbooks","https://github.com/Lukk17/openspec-schemas/tree/master/openspec/schemas/e2e-runbooks","classified","external-dependency","external endpoint inventoried but not fetched"
"docs/customization.md","419","markdown-link","https://github.com/jikkujoyce/openspec-schemas/tree/main/schemas/anvil","https://github.com/jikkujoyce/openspec-schemas/tree/main/schemas/anvil","classified","external-dependency","external endpoint inventoried but not fetched"
"docs/customization.md","427","markdown-link","cli.md#schema-commands","docs/cli.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/editing-changes.md","46","markdown-link","workflows.md#verify-check-your-work","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/editing-changes.md","66","markdown-link","explore.md","docs/explore.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/editing-changes.md","79","markdown-link","opsx.md#when-to-update-vs-start-fresh","docs/opsx.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/editing-changes.md","79","markdown-link","workflows.md#when-to-update-vs-start-fresh","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/editing-changes.md","87","markdown-link","workflows.md","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/editing-changes.md","88","markdown-link","reviewing-changes.md","docs/reviewing-changes.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/editing-changes.md","89","markdown-link","explore.md","docs/explore.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/editing-changes.md","90","markdown-link","commands.md","docs/commands.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/editing-changes.md","91","markdown-link","concepts.md#artifacts","docs/concepts.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/examples.md","5","markdown-link","how-commands-work.md","docs/how-commands-work.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/examples.md","7","markdown-link","#recipe-3-exploring-before-you-commit","docs/examples.md#recipe-3-exploring-before-you-commit","classified","document-anchor","same-document anchor; anchor spelling not treated as a filesystem edge"
"docs/examples.md","7","markdown-link","explore.md","docs/explore.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/examples.md","126","markdown-link","workflows.md#parallel-changes","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/examples.md","158","markdown-link","concepts.md#what-a-spec-is-and-is-not","docs/concepts.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/examples.md","187","markdown-link","workflows.md#opsxff-vs-opsxcontinue","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/examples.md","203","markdown-link","commands.md#opsxonboard","docs/commands.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/examples.md","216","markdown-link","cli.md","docs/cli.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/examples.md","220","markdown-link","explore.md","docs/explore.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/examples.md","221","markdown-link","workflows.md","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/examples.md","222","markdown-link","commands.md","docs/commands.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/examples.md","223","markdown-link","getting-started.md","docs/getting-started.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/examples.md","224","markdown-link","concepts.md","docs/concepts.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/existing-projects.md","35","markdown-link","concepts.md#delta-specs","docs/concepts.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/existing-projects.md","57","markdown-link","explore.md","docs/explore.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/existing-projects.md","84","markdown-link","commands.md#opsxonboard","docs/commands.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/existing-projects.md","113","markdown-link","concepts.md#specs","docs/concepts.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/existing-projects.md","119","markdown-link","stores-beta/user-guide.md","docs/stores-beta/user-guide.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/existing-projects.md","126","markdown-link","customization.md#project-configuration","docs/customization.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/existing-projects.md","130","markdown-link","explore.md","docs/explore.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/existing-projects.md","131","markdown-link","getting-started.md","docs/getting-started.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/existing-projects.md","132","markdown-link","editing-changes.md","docs/editing-changes.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/existing-projects.md","133","markdown-link","concepts.md#delta-specs","docs/concepts.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/existing-projects.md","134","markdown-link","customization.md","docs/customization.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/explore.md","19","markdown-link","commands.md#opsxpropose","docs/commands.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/explore.md","41","markdown-link","how-commands-work.md","docs/how-commands-work.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/explore.md","98","markdown-link","workflows.md","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/explore.md","118","markdown-link","commands.md#opsxexplore","docs/commands.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/explore.md","119","markdown-link","workflows.md","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/explore.md","120","markdown-link","examples.md#recipe-3-exploring-before-you-commit","docs/examples.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/explore.md","121","markdown-link","getting-started.md","docs/getting-started.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","3","markdown-link","glossary.md","docs/glossary.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","3","markdown-link","troubleshooting.md","docs/troubleshooting.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","13","markdown-link","overview.md","docs/overview.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","21","markdown-link","existing-projects.md","docs/existing-projects.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","25","markdown-link","supported-tools.md","docs/supported-tools.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","31","markdown-link","how-commands-work.md","docs/how-commands-work.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","35","markdown-link","how-commands-work.md","docs/how-commands-work.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","39","markdown-link","supported-tools.md#how-to-invoke","docs/supported-tools.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","39","markdown-link","troubleshooting.md#commands-dont-show-up","docs/troubleshooting.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","43","markdown-link","supported-tools.md#how-to-invoke","docs/supported-tools.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","53","markdown-link","explore.md","docs/explore.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","65","markdown-link","commands.md","docs/commands.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","73","markdown-link","commands.md#opsxsync","docs/commands.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","77","markdown-link","editing-changes.md","docs/editing-changes.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","81","markdown-link","editing-changes.md#how-do-i-go-back-to-review-after-implementing","docs/editing-changes.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","85","markdown-link","editing-changes.md#i-edited-the-code-by-hand-how-do-i-reconcile-that-with-openspec","docs/editing-changes.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","89","markdown-link","workflows.md#when-to-update-vs-start-fresh","docs/workflows.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","103","markdown-link","concepts.md#what-a-spec-is-and-is-not","docs/concepts.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","107","markdown-link","concepts.md#delta-specs","docs/concepts.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","117","markdown-link","customization.md#project-configuration","docs/customization.md","resolved","tracked-file","resolved to pinned tracked file"
"docs/faq.md","121","markdown-link","multi-language.md","docs/multi-language.md","resolved","tracked-file","resolved to pinned tracked file"
